id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1019486825379496154,DHG Luxury Apartments  Zurich-Wollishofen,558395073,Daniele,Kreis 2,Wollishofen,47.3476505,8.5330291,Entire home/apt,215,2,13,2024-06-17,1.73,2,206,13,
1020050647582511342,Beautiful spacious apartment,2845833,Rebekka,Kreis 6,Oberstrass,47.38923,8.54604,Entire home/apt,,6,2,2024-03-16,0.41,1,0,2,
1020113726768661325,"New spartment in Zürich, Manegg",491534854,Evelyn,Kreis 2,Wollishofen,47.3421451,8.5189497,Private room,,1,5,2023-12-09,0.67,1,0,5,
1020786077454503533,"Studio Apartment Suite, Franklinstrasse",17484617,Marie,Kreis 11,Oerlikon,47.4092669,8.5450988,Entire home/apt,231,1,5,2024-05-29,0.95,23,175,5,
1020904470905264225,"Huge-2 Room Flat, Private Terrace next to LakeAlfB",420370006,Kamila,Kreis 2,Enge,47.36337490528799,8.532479752274392,Entire home/apt,266,1,2,2024-06-16,2,50,13,2,
1020962962359420573,chill's place,545736651,Arad,Kreis 7,Fluntern,47.3757799,8.5609874,Entire home/apt,120,114,0,,,1,179,0,
1021537454386932693,Zurich  2 Bedrooms Appartement,394516021,Miftari,Kreis 3,Alt-Wiedikon,47.36391859852776,8.5201577682056,Entire home/apt,170,3,6,2024-06-06,0.82,1,128,6,
1022896634414576636,"Beautiful Studio ""Farfallina""",371008290,Sonia,Kreis 6,Unterstrass,47.394867141555835,8.544146547201558,Entire home/apt,95,1,27,2024-06-28,3.58,10,50,27,
1022957108219903556,"Wohnen im  ""The Metropolitans""  (Zürich-Oerlikon)",3724660,Martin,Kreis 11,Seebach,47.4187364,8.5574196,Entire home/apt,,3,1,2024-06-01,1,1,0,1,
1023260456168477998,Habitación tranquila,228625646,Alexandra,Kreis 10,Höngg,47.40479,8.4832,Private room,46,7,0,,,1,118,0,
1023271067336690245,"Zimmer in ruhiger Lage, 1 Doppelbett",472767311,Syrille,Kreis 12,Schwamendingen-Mitte,47.40668730047389,8.575711371600333,Private room,65,2,13,2024-06-19,2.50,1,9,13,
1023595339847225245,Kids friendly apartment,3069665,Cristian,Kreis 6,Oberstrass,47.38457138298172,8.547981770483878,Entire home/apt,229,1,2,2024-01-08,0.33,1,12,2,
1023860574887658454,Grosses Zimmer,512458191,Lea,Kreis 11,Affoltern,47.42246235217226,8.50500181861221,Private room,120,1,0,,,1,89,0,
1023914337208790785,Modern and stylish apartment,122414851,Diana,Kreis 9,Altstetten,47.38812225484861,8.491278543239696,Private room,130,1,1,2024-05-05,0.54,1,173,1,
1023919836722940195,Bright & spacious room  Wiedikon,4674522,Stephanie,Kreis 3,Sihlfeld,47.372011713028854,8.514965884387493,Private room,,1,25,2024-06-09,3.39,1,0,25,
1024034984807689124,Downtown Deluxe Studio with Queen Bed (BE-55),25291258,Delta,Kreis 3,Sihlfeld,47.374518160197454,8.514923488383182,Entire home/apt,153,1,2,2024-06-15,2,48,254,2,
1024047879078263896,Urban Oasis with Queen Bed and City View (BE-53),25291258,Delta,Kreis 3,Sihlfeld,47.37401772495153,8.5161014346294,Entire home/apt,120,1,8,2024-06-23,1.16,48,247,8,
1024059169079550886,Superior Studio in Zurich (BE-51),25291258,Delta,Kreis 4,Hard,47.375837703595025,8.516884206689783,Entire home/apt,139,1,10,2024-06-26,1.66,48,361,10,
1024467972844172953,Basic 3.5 flat 20 min from city center Gib5102,123896618,Sharedlock,Kreis 10,Höngg,47.413115140321985,8.480498257186776,Entire home/apt,98,1,0,,,17,53,0,
1024500419576875012,"Spacious Attica, 4,5 rooms Gib5132",123896618,Sharedlock,Kreis 10,Höngg,47.411297600448165,8.48181431503464,Entire home/apt,128,1,0,,,17,115,0,
1025096264328087842,Uetliberg Zurich City apartment,18447247,Naomi,Kreis 9,Albisrieden,47.36810280326104,8.489059933051484,Entire home/apt,95,6,0,,,1,217,0,
1025881991724832677,Studio with lakeview and balcony (255C/15),13570663,Christian Robert,Kreis 8,Mühlebach,47.3496139056173,8.56350068278257,Entire home/apt,95,4,3,2024-02-01,0.43,35,306,3,
1025920819341215075,Downtown Deluxe Studio with Queen Bed (BE-46),25291258,Delta,Kreis 3,Sihlfeld,47.374217384883096,8.515410650671686,Entire home/apt,181,1,0,,,48,232,0,
1026538702782425919,Gemütliche & zentrale Wohnung,925455,Samuel,Kreis 10,Wipkingen,47.39353,8.52525,Entire home/apt,70,2,0,,,1,84,0,
1026674027836526710,"Blueground | Wiedikon, storage & w/d, nr market",434204093,Blueground,Kreis 3,Alt-Wiedikon,47.3626504,8.521195200000003,Entire home/apt,210,30,0,,,132,332,0,
1027319575810817121,Zentral gelegene Wohnung,491967877,Samuel,Kreis 10,Wipkingen,47.39246,8.52458,Entire home/apt,78,1,0,,,1,53,0,
1028042934408380310,woning in Zürich,30015385,Loes,Kreis 11,Seebach,47.419817889434626,8.553464347846496,Entire home/apt,,2,1,2023-12-24,0.16,1,0,1,
1028113549802982896,BoutiquePenthouse|FreeParking|PrivateRoofTerrace,520530873,Nóra,Kreis 2,Enge,47.36448322606508,8.53452871667296,Entire home/apt,840,2,28,2024-06-13,3.78,4,52,28,
1028134450181795036,Apartment Barcelona,526753396,Marcin,Kreis 11,Affoltern,47.41594158435439,8.513452859272103,Entire home/apt,130,1,70,2024-06-28,10.10,1,20,70,
1028797989385388693,Central 2-bedroom apartment,8203404,Stefan,Kreis 3,Sihlfeld,47.376494094358634,8.499946850269454,Entire home/apt,,3,4,2024-01-01,0.60,1,0,4,
1028949980862425486,studio in the heart of the city,8388609,Gentiana,Kreis 5,Gewerbeschule,47.383988134229085,8.528506551212345,Entire home/apt,,1,0,,,1,0,0,
1029650793095032337,Cozy and sunny 2BR flat in the city centre (Sky10),23561865,Dimi,Kreis 7,Hirslanden,47.361846444601845,8.565338689624724,Entire home/apt,192,2,12,2024-06-20,1.71,71,6,12,
1029663812148529743,Cozy 1bdr. apt. in lively area,3321039,Ondrej,Kreis 5,Gewerbeschule,47.3828369,8.5298328,Entire home/apt,75,3,15,2024-06-19,2.26,1,14,15,
1029678068860825601,Fantastic 1BR flat in the city centre (Sky11),23561865,Dimi,Kreis 7,Hirslanden,47.361511675167506,8.564174036165726,Entire home/apt,142,2,7,2024-06-07,0.97,71,6,7,
1029770564674483482,Sunny apartment near main station,65468372,Anka,Kreis 4,Langstrasse,47.377411697972974,8.52791765059888,Entire home/apt,120,1,2,2024-06-26,2,1,15,2,
1030136300895717374,Sunny and big studio Zürich city (SUN 10),23561865,Dimi,Kreis 6,Unterstrass,47.38255849999999,8.5442055,Entire home/apt,159,2,31,2024-06-09,4.54,71,13,31,
1030269442556536532,Appartamento 3 locali - Oerlikon,547665069,Laura,Kreis 11,Seebach,47.41528075738123,8.55509716073148,Entire home/apt,100,30,0,,,1,233,0,
1030468640706430341,Nice room in the heart of Zurich,547714578,Olaf,Kreis 3,Alt-Wiedikon,47.36685184632749,8.52185423414708,Private room,61,3,18,2024-06-26,2.58,1,67,18,
1030562747493246300,2 Bed Apartment with Rooftop,264197477,Alessio,Kreis 4,Langstrasse,47.37510303009173,8.531120311898219,Entire home/apt,,5,1,2023-12-10,0.15,1,0,1,
1031613355944412380,Functional apartment in Zurich,1229459,Swissstay,Kreis 8,Weinegg,47.360586590512916,8.559537343608017,Entire home/apt,283,2,6,2024-06-13,2.25,80,68,6,
1031665875245569001,Apartment 20min from city center,163360724,Ioannis,Kreis 9,Altstetten,47.39099146086594,8.484815715344256,Entire home/apt,140,1,0,,,1,24,0,
1033132085803812480,Studio in Zürich Altstetten,500051456,Jörg,Kreis 9,Altstetten,47.389014403749556,8.493421118156748,Entire home/apt,73,20,0,,,1,34,0,
1033221791083292013,Modern and clean city apartment,191038354,Daniel,Kreis 9,Altstetten,47.38496443497623,8.496645376822638,Entire home/apt,,4,0,,,1,5,0,
1034027236875169601,"Cozy Studio, Heart of Zurich Old Town, Balcony UNT",420370006,Kamila,Kreis 1,Rathaus,47.37093042075223,8.546011159165745,Entire home/apt,224,1,42,2024-06-10,6.27,50,93,42,
1034169446703768717,Lovely apartment in Wiedikon,8776462,Larissa,Kreis 3,Sihlfeld,47.37107227218027,8.512498952233818,Entire home/apt,,3,0,,,1,0,0,
1034583645341953806,"Blueground | Enge, w/d & storage, nr groceries",434204093,Blueground,Kreis 2,Enge,47.3537732,8.5272021,Entire home/apt,165,30,0,,,132,185,0,
1034594332547448234,1 Room in modern Apartement,39891937,Joy,Kreis 9,Albisrieden,47.37856816833496,8.48832627344615,Private room,48,20,0,,,3,168,0,
1036370735840674245,Apartment close to Oerlikon Station,15476028,Pasquale,Kreis 11,Seebach,47.4143668,8.5452768,Entire home/apt,110,2,12,2024-06-23,1.71,1,17,12,
1036850798381206910,Cosy 1BR Central - Letzigrund,3528377,Marc,Kreis 4,Hard,47.383165265313096,8.509072315362875,Entire home/apt,145,1,32,2024-06-09,4.87,12,84,32,
1036907730334393281,Lake side 2 bedroom apartment,50589115,Yuan,Kreis 2,Enge,47.35235913732123,8.531076419600376,Entire home/apt,,1,2,2024-06-16,0.33,4,0,2,
1037481994246318563,Room to rent in Wiedikon,364383726,Ane,Kreis 3,Alt-Wiedikon,47.3667574,8.5225984,Private room,,2,2,2024-06-27,2,1,0,2,
1037623657569677140,Well located cosy flat in Zürich,247666994,Gabriel,Kreis 11,Oerlikon,47.411363329888175,8.544291973582805,Entire home/apt,,7,3,2024-04-30,0.46,1,0,3,
1038249309870206251,Cosy flat in Züri,303566935,Denisa,Kreis 9,Albisrieden,47.37725625788732,8.490809910993965,Entire home/apt,105,10,0,,,1,0,0,
1038391415000693101,Welcome to the heart of Zurich,106017224,Carlota,Kreis 6,Unterstrass,47.3993,8.53798,Entire home/apt,129,2,9,2024-05-24,1.53,1,148,9,
1038437041525299903,Zurich Home,194574280,Shaheen,Kreis 3,Sihlfeld,47.380736,8.5033162,Private room,,2,0,,,1,0,0,
1038485119889689068,Cozy Room as Home in Oerlikon,280970058,Svitlana,Kreis 11,Oerlikon,47.40887991749659,8.543507350061008,Private room,64,2,10,2024-06-19,5.17,1,213,10,
1038533605441117872,Schickes Zürcher Loft: Ein zentrales Juwel.,546375378,Jerry,Kreis 9,Altstetten,47.38764499516642,8.49746541100113,Entire home/apt,120,2,13,2024-06-26,1.96,1,45,13,
1038542865619833345,BoutiqueApartment | KingSize | 700Mbps | SmartTV,520530873,Nóra,Kreis 4,Werd,47.372886275385916,8.525005024247024,Entire home/apt,305,1,25,2024-06-12,3.73,4,67,25,
1038757290087069781,The heart of Zurich,101365596,Fabienne,Kreis 1,Rathaus,47.37606687218516,8.5428073631825,Entire home/apt,135,5,1,2024-02-28,0.24,3,234,1,
1038862807395965046,Exclusive Apt w garden in Zurich,40456896,Michael,Kreis 7,Witikon,47.3558346236985,8.582013994834353,Entire home/apt,450,3,2,2024-03-16,0.34,1,177,2,
1038869421955448066,"Kleine, feine Wohnung im besten Quartier der Stadt",28241669,Roxy,Kreis 10,Wipkingen,47.3922421,8.526805099999999,Entire home/apt,1000,1,0,,,1,5,0,
1039022393741592848,A cosy room near ETHZ Hönng,18174382,Mei-Chih,Kreis 10,Höngg,47.40688561724773,8.48595398000375,Private room,,5,19,2024-04-27,2.78,1,5,19,
1039241726462762297,Sleek studio flat in Seefeld,1174752,Yin,Kreis 8,Mühlebach,47.36460731739625,8.553106270895865,Entire home/apt,86,28,0,,,1,121,0,
1039784472114293938,STAYY The River with a breathtaking view,38886244,Patrick,Kreis 10,Höngg,47.3994173,8.495862299999999,Entire home/apt,254,1,12,2024-06-11,1.88,5,313,12,
1039821168916260199,Sonnige Wohnung in Wipkingen,31846812,Angelique,Kreis 10,Wipkingen,47.39645934912014,8.524295076721184,Entire home/apt,150,3,2,2024-04-10,0.32,1,7,2,
1039981776877444033,Cozy and bright apartment,274683567,Michele,Kreis 9,Albisrieden,47.375716027648046,8.490775635824345,Entire home/apt,,2,1,2024-01-14,0.18,1,0,1,
1040449853196004235,Nice 1 bedroom apartment Düb12,123896618,Sharedlock,Kreis 12,Hirzenbach,47.4012558,8.5836437,Entire home/apt,,1,0,,,17,0,0,
1040520308711731984,Modern flat 2mn  from train st.,20858216,Valmira,Kreis 9,Altstetten,47.39036102776163,8.486805269337255,Entire home/apt,151,3,0,,,1,235,0,
1040726120766671210,Appartment with splendid view,22740553,Eva,Kreis 10,Höngg,47.40168390058182,8.50732984237613,Entire home/apt,130,2,0,,,1,25,0,
1040983842976153791,STAYY The River cozy studio by the river,38886244,Patrick,Kreis 10,Höngg,47.3994173,8.495862299999999,Entire home/apt,205,1,10,2024-06-08,1.63,5,290,10,
1041231063653836522,"Gorgeous apartment!, spacious, equipped, central",13200882,Julian,Kreis 8,Mühlebach,47.3581404,8.5562417,Entire home/apt,,5,0,,,1,0,0,
1041398976780533348,1 1/2 Apartment in the old town,549959957,Marco,Kreis 1,Rathaus,47.374716821231075,8.544414464659496,Entire home/apt,150,2,13,2024-06-15,2.17,1,32,13,
1041449265728399566,Gemütliches Stadtnest,535118496,Milutin,Kreis 4,Hard,47.381761,8.5140573,Entire home/apt,160,2,4,2024-05-26,0.86,1,55,4,
1044006576529555929,Zurich's Practical & Spacious Apartment,1229459,Swissstay,Kreis 8,Weinegg,47.36047,8.56041,Entire home/apt,268,2,3,2024-06-11,0.48,80,59,3,
1044040884306803921,Apartment in the city centre,508643022,Sotirios,Kreis 3,Sihlfeld,47.3720262,8.5189686,Entire home/apt,,1,0,,,2,0,0,
1044085598858229881,Central Triple Room - Shared bathroom,544455683,Zafer,Kreis 4,Langstrasse,47.379235,8.5276371,Private room,245,1,1,2024-05-23,0.79,5,362,1,
1044178567806314910,1.5 Zimmerwohnung in Zürich K3,550513324,Mike,Kreis 3,Sihlfeld,47.37082,8.50957,Entire home/apt,80,1,11,2024-02-26,1.76,1,15,11,
1044264572954472377,Gemütliche und zentrale 4 Zimmer Whng. nahe See,69906045,Lukas,Kreis 2,Enge,47.3630923,8.533344,Entire home/apt,,3,2,2024-01-24,0.34,1,0,2,
1044812044239500257,"Blueground | Oerlikon, storage & w/d, nr tram",434204093,Blueground,Kreis 11,Seebach,47.41578,8.55538,Entire home/apt,202,30,1,2024-04-16,0.40,132,299,1,
1044906947423716407,Standard Double room - Zurich center,544455683,Zafer,Kreis 4,Langstrasse,47.379235,8.5276371,Private room,190,1,2,2024-02-28,0.32,5,359,2,
1044963297773113373,Economy Double Room - Central Zurich,544455683,Zafer,Kreis 4,Langstrasse,47.379235,8.5276371,Private room,190,1,1,2023-12-28,0.16,5,362,1,
1045403962548102293,Cosy & Centrally located,9568222,Mathilde,Kreis 4,Werd,47.372153551285734,8.523362180781472,Entire home/apt,150,4,0,,,1,29,0,
1046303969039598269,Cosy room in central Zurich,484741272,Andrea,Kreis 6,Oberstrass,47.381026772460295,8.546781467439285,Private room,160,4,0,,,1,87,0,
1046359038859547652,"Ganze Wohnung! Sehr gross, hell & an top Lage",3610153,Belinda,Kreis 11,Oerlikon,47.41228906562352,8.547508328965273,Entire home/apt,251,1,1,2024-06-15,1,2,166,1,
1046998695287744284,Big studio in the city center (Pabs 1),1314526,Giancarlo,Kreis 8,Mühlebach,47.3568715,8.555614,Entire home/apt,157,2,2,2024-06-24,2,31,29,2,
1047767922613145683,Urban Oasis with Queen Bed and City View (BE-44),25291258,Delta,Kreis 4,Hard,47.375534008063326,8.517046529256703,Entire home/apt,149,1,15,2024-06-20,2.49,48,222,15,
1047861794225712238,Studio in a perfect location (Stork 35),1314526,Giancarlo,Kreis 1,Lindenhof,47.3708912,8.5416358,Entire home/apt,146,2,0,,,31,0,0,
1047898948260468980,Modern studio city center (Crown 33),1314526,Giancarlo,Kreis 6,Unterstrass,47.3877718,8.538255300000001,Entire home/apt,144,2,3,2024-06-28,3,31,4,3,
1048615161389199675,Central Triple Room - Shared bathroom,544455683,Zafer,Kreis 4,Langstrasse,47.379235,8.5276371,Private room,245,1,0,,,5,363,0,
1049048167921823348,Cosy 2-bedroom near lake (Stardust 31),1314526,Giancarlo,Kreis 2,Wollishofen,47.3471608,8.532422,Entire home/apt,190,2,2,2024-06-20,2,31,30,2,
1049392306550268215,Spacious flat with garden,262629026,Csenge,Kreis 10,Höngg,47.40416621315015,8.486580401659012,Entire home/apt,,3,1,2024-01-01,0.17,1,166,1,
1049825983134449600,Wohnung im Herzen von Zürich,551653061,Benjamin,Kreis 5,Gewerbeschule,47.38563100250432,8.524539815480603,Entire home/apt,150,6,0,,,1,176,0,
1049949486983663346,Cozy studio centrally located Ren13,123896618,Sharedlock,Kreis 2,Wollishofen,47.3444173680154,8.53362930111386,Entire home/apt,121,1,3,2024-06-01,2.05,17,52,3,
1050009668337066400,Cozy and Bright Studio Zurich,25745235,Aida,Kreis 3,Alt-Wiedikon,47.36648272252989,8.512124024257632,Entire home/apt,85,1,5,2024-05-18,0.81,1,1,5,
1050383145419756567,"Charmante Wohnung an beliebter, urbaner Lage",481508453,Dragesa,Kreis 5,Gewerbeschule,47.3838476,8.529002799999999,Entire home/apt,170,2,24,2024-06-19,4.09,4,63,24,
1050523647010554276,Fantastic 2BR flat close to Paradeplatz (Canal2),23561865,Dimi,Kreis 2,Enge,47.36844646666675,8.53367756671393,Entire home/apt,239,2,16,2024-06-25,2.62,71,10,16,
1050621868993417417,Central studio for singles/couples Ren23,123896618,Sharedlock,Kreis 2,Wollishofen,47.343588576106185,8.534170631877252,Entire home/apt,121,1,1,2024-01-06,0.17,17,41,1,
1050878176829977558,2 Bedroom Apartment at Your Comfort,1229459,Swissstay,Kreis 12,Hirzenbach,47.40096334605004,8.58319409674616,Entire home/apt,110,2,3,2024-06-22,2.14,80,71,3,
1052073363943783011,Large bright room w/ king bed,10616261,Lionel,Kreis 3,Alt-Wiedikon,47.37029527540363,8.51487033139993,Private room,,150,8,2024-01-29,1.37,1,0,8,
1052079802447588392,Gemütliches & geräumiges Zimmer,76685378,Margoni,Kreis 7,Witikon,47.3564665,8.5919176,Private room,65,1,7,2024-06-24,1.30,1,26,7,
1052153652872452779,Wohnung in Zürich,552143209,Zurendo,Kreis 11,Affoltern,47.4101254577315,8.526552743228402,Entire home/apt,198,1,1,2024-01-02,0.17,2,267,1,
1052584351743981658,BoutiqueApartment | PrivateRoofTop | FastWifi,520530873,Nóra,Kreis 4,Langstrasse,47.376103,8.5283135,Entire home/apt,502,2,32,2024-06-13,5.82,4,95,32,
1053487207409750676,grosse Attikawohnung in Zürich,4752239,Valentina,Kreis 4,Hard,47.376177042355806,8.51495262368608,Entire home/apt,200,14,0,,,1,235,0,
1053787233741533365,Top location City+Lake+tram stop,268386629,Simo,Kreis 2,Enge,47.35457315355697,8.530360447746919,Entire home/apt,104,4,32,2024-06-12,5.49,2,111,32,
1054191342876402924,Zimmer und separates Bad,4580219,Martina,Kreis 3,Sihlfeld,47.3700196021166,8.522797687625475,Private room,79,7,0,,,1,89,0,
1055620358638272070,Nice and bright studio apartment Ren33,123896618,Sharedlock,Kreis 2,Wollishofen,47.34469384484438,8.53275029763347,Entire home/apt,139,1,12,2024-06-14,2.61,17,41,12,
1055717439112507626,Lovely studio centrally located Ren22,123896618,Sharedlock,Kreis 2,Wollishofen,47.34455200442784,8.534236740171579,Entire home/apt,146,1,0,,,17,25,0,
1055888687482667219,1910 Zurich Apt:10 Min to Center,3678267,Mike,Kreis 7,Hirslanden,47.36471,8.57167,Entire home/apt,170,1,1,2024-02-29,0.25,1,230,1,
1055922821544654390,Grosses Zimmer mit Balkon in ZH,70458777,Najat,Kreis 9,Altstetten,47.38842662750802,8.485872732187426,Private room,100,1,35,2024-05-31,6.21,1,86,35,
1056310852562365689,Urbane Wohnung in Zürich.,553066611,Timur,Kreis 5,Gewerbeschule,47.3809,8.53332,Entire home/apt,230,5,0,,,1,166,0,
1056311733165045637,Modern house w/ private terrace,29803961,Paula,Kreis 3,Sihlfeld,47.37574279462089,8.515632852638484,Entire home/apt,,2,1,2024-04-01,0.33,1,5,1,
1056326296673604390,Urban Oasis with Queen Bed and City View (BE-28),25291258,Delta,Kreis 3,Sihlfeld,47.37431147288013,8.516666596829213,Entire home/apt,118,1,9,2024-06-13,1.49,48,257,9,
1056335713730592467,Desirable Apartments 27` to Zurich center,1229459,Swissstay,Kreis 12,Hirzenbach,47.40153642653679,8.583284869079483,Entire home/apt,93,2,2,2024-02-13,0.38,80,39,2,
1056361548858762389,Ideal Apartment in Premier Location,1229459,Swissstay,Kreis 7,Hirslanden,47.361129387076666,8.560904340839613,Entire home/apt,152,2,5,2024-06-09,1.76,80,76,5,
1056390815922151004,Apartment in Zurich City Centre,1229459,Swissstay,Kreis 7,Hirslanden,47.36097925746815,8.56146304080513,Entire home/apt,123,2,5,2024-06-09,1.13,80,62,5,
1057093581958425933,Private Room 15 (men only),553275356,Benjamin,Kreis 7,Hirslanden,47.36473,8.57026,Private room,53,21,1,2024-02-23,0.23,4,29,1,
1057412019452888434,penthouse-studio centrally located in Zurich,6829151,Alisa,Kreis 3,Alt-Wiedikon,47.36538601633238,8.519760921426402,Entire home/apt,118,30,0,,,1,330,0,
1057633204123425770,1. 5 room flat in Zurich Oerlikon,521691082,Vince,Kreis 11,Oerlikon,47.41003783338423,8.554619548125551,Entire home/apt,90,2,2,2024-05-31,0.79,1,163,2,
1057987655907647871,2.5 room apartment Zurich(55 M2),453226634,Chidiebere,Kreis 12,Schwamendingen-Mitte,47.4036761,8.558159,Entire home/apt,150,1,1,2024-06-20,1,1,265,1,
1058047135754232978,200m2 City Chic,468102256,Hagi Zev,Kreis 2,Enge,47.36567275468836,8.529840366656503,Entire home/apt,637,1,13,2024-06-28,4.02,1,176,13,
1058433837861559390,"Large, central, quiet room in Zurich",22183665,Guido,Kreis 3,Alt-Wiedikon,47.368522713434416,8.512517193766822,Private room,,28,0,,,4,11,0,
1058490622107353140,Zimmer am Lochergut,7009052,Markus,Kreis 4,Hard,47.37763379780555,8.516005684651347,Private room,,3,3,2024-03-04,0.53,2,0,3,
1058601817037510078,Comfortable 2 bedroom flat,1229459,Swissstay,Kreis 12,Hirzenbach,47.4015077,8.584752200000002,Entire home/apt,125,2,1,2024-06-26,1,80,68,1,
1058602058944029343,Ideal Space for Short Stays,1229459,Swissstay,Kreis 12,Hirzenbach,47.40122,8.58334,Entire home/apt,108,2,2,2024-05-31,0.44,80,56,2,
1059526005569076833,"Haus für 7 Personen mit Garten, zentral gelegen",9210054,Martina-Michael,Kreis 11,Oerlikon,47.41123977705727,8.531683573541393,Entire home/apt,235,2,14,2024-06-24,3.75,1,185,14,
1060113648827176297,Private Room 2 (women only),553275356,Benjamin,Kreis 7,Hirslanden,47.362953736209356,8.570440663791974,Private room,,14,0,,,4,2,0,
1060121535321979926,Private Room 4 (women only),553275356,Benjamin,Kreis 7,Hirslanden,47.364910251795706,8.570529890328467,Private room,47,14,1,2024-05-25,0.83,4,24,1,
1060870489586211444,Nestli mitten in der Altstadt,5796694,Tamy,Kreis 1,Rathaus,47.37333900338025,8.543321534972714,Entire home/apt,139,3,6,2024-06-23,1.17,1,255,6,
1061405877505383624,"Hübsche, ruhige Stadtwohnung",53793498,Simon,Kreis 3,Sihlfeld,47.37965422465947,8.50202318218807,Entire home/apt,200,2,0,,,1,355,0,
1061516920540992333,Comfortable Apartment Close to Zurich,1229459,Swissstay,Kreis 12,Hirzenbach,47.40049,8.58442,Entire home/apt,133,2,4,2024-06-09,1.32,80,80,4,
1061539587987446181,Big 1BR apartment in the center (Mill 3.55),1314526,Giancarlo,Kreis 8,Mühlebach,47.3646951,8.5503518,Entire home/apt,238,2,1,2024-06-14,1,31,0,1,
1062135678009805945,"Wonderful flat, central city",135958025,Chris,Kreis 8,Mühlebach,47.35931641698391,8.55618956968424,Private room,101,1,2,2024-06-09,0.37,5,363,2,
1062187031787993664,Wonderfully cozy room in Zurich's center,455203460,Nadine,Kreis 2,Enge,47.3601664,8.5327153,Private room,191,1,0,,,2,350,0,
1062226268819064140,Cozy Studio with Balcony in the City (BE-41),25291258,Delta,Kreis 3,Sihlfeld,47.375440914757455,8.515441191118917,Entire home/apt,114,1,3,2024-05-26,1.80,48,147,3,
1062258842826196858,Urban Oasis with Queen Bed and City View (BE-29),25291258,Delta,Kreis 4,Hard,47.37598,8.51629,Entire home/apt,123,1,22,2024-06-24,6.53,48,227,22,
1062293585839672570,Rustic & historic city studio,554656508,Manys,Kreis 6,Unterstrass,47.38335809495204,8.541688062250614,Entire home/apt,179,1,45,2024-06-29,7.99,1,156,45,
1062382555587295373,Stylish apartment,2703124,Katharina,Kreis 11,Oerlikon,47.41352,8.53866,Entire home/apt,144,2,1,2024-06-24,1,1,206,1,
1062906303017502787,Urban Oasis with Queen Bed and City View (BE-39),25291258,Delta,Kreis 3,Sihlfeld,47.374686609259456,8.516473772679152,Entire home/apt,142,1,3,2024-05-11,0.55,48,261,3,
1062909130574073757,Wunderschöne Gartenwohnung in Zürich,52945028,Richard,Kreis 11,Seebach,47.41942479999999,8.5430342,Entire home/apt,120,2,0,,,1,18,0,
1063095486639626569,"Schönes, ruhiges Zimmer -zentral",115545211,Diri,Kreis 9,Altstetten,47.38963633052282,8.484882112005502,Private room,,1,6,2024-02-19,1.15,1,0,6,
1063819649435902276,Heart of Zurich Modern Studio (HG7),25291258,Delta,Kreis 1,Hochschulen,47.368393218848276,8.548640052246018,Entire home/apt,167,1,4,2024-06-12,1.43,48,245,4,
1064163340403365654,Cool flat In Oerlikon.,30852835,Victoire,Kreis 11,Oerlikon,47.40563105443078,8.547733178183286,Entire home/apt,,1,0,,,1,206,0,
1064575664730318494,Schone Wohnung in Stadt Zentrum,164966846,Robel,Kreis 10,Wipkingen,47.394782625926325,8.531877881487496,Entire home/apt,75,5,3,2024-05-30,0.74,1,100,3,
1065852557820317921,Single Loft,517673958,Roger Roland,Kreis 9,Altstetten,47.386991536493575,8.495258636351219,Entire home/apt,162,1,0,,,11,183,0,
1065864298469850158,Terrace Loft Double,517673958,Roger Roland,Kreis 9,Altstetten,47.3867225,8.496400099999999,Entire home/apt,196,1,1,2024-05-19,0.71,11,158,1,
1065866194952890422,Terrace Loft Single,517673958,Roger Roland,Kreis 9,Altstetten,47.3867225,8.496400099999999,Entire home/apt,,1,0,,,11,177,0,
1065867935663652640,Premium Loft n° PZ1,517673958,Roger Roland,Kreis 9,Altstetten,47.3867225,8.496400099999999,Entire home/apt,277,1,0,,,11,176,0,
1065873336451300594,Premium Loft n° B05,517673958,Roger Roland,Kreis 9,Altstetten,47.3867225,8.496400099999999,Entire home/apt,237,1,0,,,11,154,0,
1065876264388399344,Premium Loft n° PZ2,517673958,Roger Roland,Kreis 9,Altstetten,47.3867225,8.496400099999999,Entire home/apt,300,1,0,,,11,266,0,
1066377343257697594,Premium Loft n° PZ3,517673958,Roger Roland,Kreis 9,Altstetten,47.3867225,8.496400099999999,Entire home/apt,,1,0,,,11,0,0,
1066381516861186891,Premium Loft n° PZ4,517673958,Roger Roland,Kreis 9,Altstetten,47.3867225,8.496400099999999,Entire home/apt,297,1,0,,,11,262,0,
1066383156149771469,Premium Loft n° PZ5,517673958,Roger Roland,Kreis 9,Altstetten,47.3867225,8.496400099999999,Entire home/apt,412,1,0,,,11,134,0,
1066455320121609783,Premium Loft n° B07,517673958,Roger Roland,Kreis 9,Altstetten,47.3867225,8.496400099999999,Entire home/apt,237,1,0,,,11,125,0,
1066587244607605418,Urban Oasis with Queen Bed and City View (BE-43),25291258,Delta,Kreis 3,Sihlfeld,47.374161513252055,8.516079562749693,Entire home/apt,135,1,8,2024-05-25,1.78,48,245,8,
